class_name,class_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
வௌ,198,0.20194095,0.6054915,2.7206312e-07,0.25955343,0.580475,-0.039360415,0.31186724,0.5175774,-0.064213485,0.34777185,0.4591521,-0.08645989,0.37948656,0.4138533,-0.10174772,0.26253116,0.39888644,-0.05545591,0.27888697,0.33421567,-0.100960545,0.28643808,0.3952043,-0.11851218,0.2865655,0.44817644,-0.12153811,0.21797255,0.3898185,-0.058067534,0.22152363,0.28302863,-0.099762715,0.23312655,0.21806672,-0.11966188,0.23977244,0.14538838,-0.13100044,0.17866719,0.41158283,-0.06621582,0.15090328,0.32530367,-0.10310888,0.13682298,0.26969242,-0.11483785,0.12483419,0.21711853,-0.1189704,0.14397693,0.454352,-0.07753729,0.109542936,0.38173142,-0.10206728,0.08775291,0.33246005,-0.10913285,0.067374274,0.27939945,-0.11217442
ரை,171,0.18452576,0.58755565,3.7985444e-07,0.23994696,0.51634336,-0.023302656,0.2829975,0.400803,-0.042555835,0.3214816,0.31409946,-0.065424286,0.3581769,0.2544194,-0.08659802,0.2064555,0.31593224,-0.028158037,0.2379061,0.27298826,-0.079878844,0.26485455,0.3245282,-0.11572366,0.27808315,0.3801481,-0.13082571,0.15413693,0.31686,-0.041159466,0.15532497,0.19909374,-0.07567352,0.1704108,0.1308917,-0.0956519,0.1831131,0.07748276,-0.108013004,0.10588641,0.35446978,-0.05998122,0.10331684,0.28642163,-0.102500945,0.13600504,0.34574282,-0.10612531,0.16129746,0.39911616,-0.098735005,0.06592303,0.4183916,-0.08068798,0.037920266,0.36594,-0.107380494,0.0767352,0.37779805,-0.09870246,0.12025567,0.40272972,-0.08651139
ணொ,100,0.15434656,0.5285279,9.03853e-07,0.19799255,0.5347812,-0.04788557,0.21976846,0.5087776,-0.0786749,0.1859523,0.47501755,-0.10187721,0.14440827,0.44317833,-0.12568896,0.22540234,0.41170308,-0.074737266,0.25091428,0.33958963,-0.11533734,0.27179232,0.28968444,-0.1399407,0.2897343,0.24885225,-0.15487567,0.18428284,0.38920224,-0.069872476,0.19244263,0.33624086,-0.11594353,0.19032848,0.2837147,-0.1407172,0.19114928,0.23510912,-0.15267448,0.14460261,0.39200974,-0.06762527,0.13966574,0.38530296,-0.121019125,0.14703986,0.39658314,-0.13776971,0.1594491,0.39773077,-0.13969749,0.10705885,0.41210568,-0.067052886,0.10436372,0.44421414,-0.11352193,0.11361248,0.4882298,-0.12292847,0.12667996,0.51578224,-0.12171483
நீ,118,0.5991563,0.6586165,4.7390176e-07,0.54078466,0.59609497,-0.02379227,0.4926494,0.49461204,-0.039675348,0.4476564,0.43922,-0.057354745,0.40007088,0.39526927,-0.07437706,0.57225007,0.40616146,-0.037362963,0.56274194,0.3038997,-0.0715343,0.5512937,0.24048935,-0.0935597,0.5425366,0.17706923,-0.10986914,0.6233318,0.41983265,-0.05132621,0.6170367,0.36067972,-0.08603899,0.6139885,0.3130215,-0.10479084,0.61131406,0.25021976,-0.11567491,0.6660753,0.4674798,-0.06768024,0.60969067,0.49924213,-0.10198759,0.58861685,0.5347347,-0.10004689,0.5838324,0.53488517,-0.093528695,0.69158787,0.5367431,-0.08723713,0.6310649,0.58475804,-0.11278747,0.6070001,0.6047605,-0.10860182,0.6022127,0.5979314,-0.10196974
தொ,112,0.24813136,0.69045794,4.291551e-07,0.33967456,0.60651076,-0.0031706302,0.3735519,0.5258495,-0.008121851,0.41941094,0.45255247,-0.010525094,0.46407342,0.40923083,-0.013535461,0.31699413,0.43365127,-0.053736873,0.32935023,0.32164496,-0.08679545,0.3267228,0.2557026,-0.11070314,0.32421693,0.196307,-0.12971918,0.26902696,0.43553895,-0.074445546,0.2497668,0.3078616,-0.121081464,0.23319855,0.22938658,-0.16296868,0.2267548,0.15688798,-0.19544598,0.22302794,0.48084462,-0.09083988,0.19568887,0.38173896,-0.145854,0.18226846,0.30775893,-0.18201976,0.17497434,0.24347183,-0.20482755,0.2017356,0.55377114,-0.102905795,0.17229073,0.49067205,-0.13802089,0.19248995,0.4810731,-0.14581272,0.20656858,0.4802407,-0.1528428
ஙீ,46,0.33242068,0.58855426,-4.952925e-07,0.39970148,0.5470113,-0.023892432,0.4532147,0.46020746,-0.034253966,0.4465594,0.39368477,-0.045547947,0.40065053,0.40879717,-0.05179544,0.4027591,0.3639816,-0.007651185,0.42693284,0.31788468,-0.036554407,0.4144681,0.3823052,-0.050362833,0.40260005,0.4186324,-0.05417804,0.36069432,0.36454728,-0.011328203,0.37578166,0.3259202,-0.05297719,0.37625024,0.41422674,-0.064925484,0.37797818,0.46518722,-0.06024345,0.32415876,0.37497407,-0.020639224,0.33692512,0.33169684,-0.056618318,0.35288244,0.39416,-0.05974113,0.36318615,0.4338262,-0.049656738,0.29361933,0.39195392,-0.032217905,0.28958502,0.3163748,-0.04481961,0.28642696,0.27340332,-0.045372434,0.2834004,0.22829615,-0.042173903
ணி,93,0.32321778,0.60481864,7.2532373e-07,0.3732847,0.5888093,-0.030420892,0.4032704,0.5233205,-0.043669585,0.36691123,0.473419,-0.05319103,0.31597525,0.46306646,-0.06687097,0.38605112,0.39343005,-0.03971701,0.4099893,0.2992264,-0.06071987,0.42589045,0.23380336,-0.07857424,0.43539017,0.17640507,-0.09199072,0.3462001,0.38645986,-0.04324597,0.35091767,0.28861043,-0.06068675,0.34975696,0.21745105,-0.0835346,0.34716362,0.1553517,-0.10009768,0.31202653,0.40994146,-0.047994066,0.3058632,0.32292286,-0.0751033,0.30156028,0.25915098,-0.10234983,0.29718617,0.20481911,-0.12057139,0.27682015,0.4567913,-0.053730655,0.270014,0.41495147,-0.08371689,0.28627396,0.42912164,-0.09361677,0.30277702,0.45295,-0.09791192
மோ,149,0.23827459,0.64620787,2.945988e-07,0.2903835,0.6197957,-0.023354717,0.3322289,0.5396183,-0.034418274,0.36874932,0.4802644,-0.04512901,0.40939724,0.4430549,-0.054959383,0.31436682,0.45367238,-0.02800611,0.33351,0.3719231,-0.050290763,0.33984992,0.32095146,-0.06384461,0.3432666,0.27260548,-0.074279115,0.2801068,0.44379124,-0.035097174,0.29718956,0.35040078,-0.064825706,0.31479317,0.29424906,-0.0848396,0.32803488,0.24158834,-0.098041736,0.2423689,0.45559403,-0.04485852,0.25411546,0.36890966,-0.08475465,0.27893144,0.41321626,-0.09451588,0.2983078,0.45322463,-0.0935826,0.20573765,0.48289454,-0.056096736,0.20598778,0.41372192,-0.088656984,0.20866272,0.3689503,-0.10042741,0.2103982,0.3220936,-0.105942085
எ,6,0.2499564,0.44339985,6.874401e-08,0.31314522,0.46951678,-0.041850556,0.36427897,0.5223495,-0.08126401,0.3839849,0.57522297,-0.1155062,0.36639395,0.6121497,-0.14974192,0.32305714,0.4291268,-0.108450174,0.32560194,0.5655416,-0.15306523,0.33219647,0.56288934,-0.17783147,0.32945117,0.5304982,-0.19464254,0.25880402,0.42946202,-0.11035581,0.27560478,0.59469867,-0.13991593,0.28412965,0.5753208,-0.13632928,0.28280097,0.5245164,-0.14025007,0.20884395,0.4488457,-0.113311924,0.22888161,0.60165983,-0.13542911,0.2388501,0.57925683,-0.11378616,0.24005798,0.535647,-0.10244827,0.16845095,0.4739603,-0.12309695,0.18630213,0.59347856,-0.14603414,0.1981288,0.5758905,-0.13947706,0.19863671,0.53952754,-0.13491149
லு,179,0.3050927,0.5999886,-2.0686282e-07,0.35097584,0.54513526,-0.024530316,0.3841092,0.46209377,-0.04159789,0.4111573,0.40155113,-0.056904186,0.44189078,0.35014495,-0.069494516,0.31346118,0.36935076,-0.038772948,0.35003173,0.35953635,-0.07518497,0.369421,0.4234388,-0.09379351,0.3769362,0.47445142,-0.1007068,0.27192116,0.38991624,-0.04320151,0.3101311,0.38368565,-0.0865883,0.3389941,0.455846,-0.10349864,0.35540357,0.5109074,-0.10766926,0.23743448,0.4302489,-0.05121084,0.26688412,0.4163573,-0.09308028,0.30289346,0.4725759,-0.10272687,0.32678884,0.51431954,-0.1011858,0.21329263,0.48172826,-0.05991619,0.19652762,0.4553019,-0.088865854,0.20190282,0.43673313,-0.09948684,0.20959601,0.41528735,-0.10300856
ஙீ,46,0.7213657,0.76556885,9.764085e-07,0.63810515,0.71019626,-0.0076328437,0.5784956,0.5871301,-0.021048823,0.5484365,0.4974124,-0.03918724,0.5140751,0.429815,-0.058360133,0.62822324,0.48606688,-0.048970364,0.60088104,0.3562764,-0.09211399,0.58314764,0.27081883,-0.12455669,0.56878793,0.19208348,-0.1494616,0.6796429,0.48108497,-0.07345331,0.65690696,0.35309455,-0.11724487,0.64281857,0.2701915,-0.1442545,0.63520527,0.17557415,-0.16377833,0.733468,0.5129389,-0.09592518,0.68168247,0.48934293,-0.12712868,0.6648648,0.581093,-0.10498105,0.67028207,0.6188571,-0.08675104,0.77881414,0.57199806,-0.1215765,0.72847325,0.55784833,-0.14596619,0.70098305,0.61712813,-0.12637852,0.70178837,0.6477221,-0.10864498
ணை,99,0.30139688,0.61296797,6.0672113e-07,0.35411662,0.5895243,-0.03046138,0.39540493,0.52189946,-0.043011837,0.36807424,0.4662871,-0.051964078,0.31993333,0.4473259,-0.06452352,0.3776098,0.38840505,-0.03371642,0.40737092,0.29143023,-0.052892946,0.4269115,0.22795396,-0.06965153,0.4405927,0.17060898,-0.08208669,0.33621833,0.3776383,-0.036740225,0.34461793,0.27299464,-0.051636394,0.3449602,0.20064552,-0.072050445,0.3435228,0.13627027,-0.0871093,0.29955494,0.3955537,-0.041571416,0.29691425,0.30565566,-0.065878525,0.29570282,0.24267486,-0.09139254,0.29395926,0.18638058,-0.10924362,0.26215303,0.43688425,-0.04790603,0.25731963,0.3982068,-0.076640956,0.2758161,0.42024028,-0.08566627,0.2942034,0.44964573,-0.08950356
ரா,164,0.6613379,0.6501156,-4.6253496e-07,0.5996761,0.5972837,-0.027037159,0.5438194,0.49939287,-0.04566124,0.4972797,0.4382711,-0.06428709,0.45175168,0.39295477,-0.08261952,0.6172723,0.411507,-0.059603047,0.62365454,0.29840645,-0.0937776,0.6333187,0.22214559,-0.11461329,0.647463,0.15539195,-0.13225646,0.6778439,0.40838355,-0.06490232,0.6473395,0.49701238,-0.113032244,0.62728727,0.559739,-0.12075482,0.63051337,0.57627875,-0.12207524,0.72798145,0.44917658,-0.071989834,0.690341,0.5467029,-0.11048162,0.66920763,0.5877358,-0.09518274,0.6705776,0.5885245,-0.0819426,0.7700504,0.50197303,-0.08305311,0.7391426,0.57248867,-0.11101094,0.7130497,0.603686,-0.10285549,0.7060977,0.60445964,-0.09255915
ழ்,27,0.38299406,0.4777164,4.1056913e-07,0.45024613,0.47800374,-0.031768754,0.5016083,0.3762992,-0.038218267,0.52008617,0.28818747,-0.04004213,0.54547775,0.22351253,-0.04017265,0.46016023,0.3000758,-0.028804857,0.48687258,0.25580284,-0.058485456,0.47709516,0.3118715,-0.07632691,0.46395904,0.36671758,-0.08367072,0.41795284,0.27224526,-0.03059322,0.44785142,0.17227086,-0.05174891,0.4669248,0.10773642,-0.07269145,0.48275897,0.050944224,-0.08784916,0.37306356,0.27404985,-0.03773133,0.38397282,0.1760374,-0.07603304,0.39505625,0.12411161,-0.10618917,0.40754747,0.07472816,-0.12493107,0.3316306,0.29905003,-0.04468249,0.35268715,0.28537083,-0.08025258,0.3567007,0.33614928,-0.09096588,0.3598991,0.37723464,-0.09723524
ந்,20,0.5339535,0.60542923,-3.2486074e-07,0.46139976,0.6106608,-0.017037319,0.4142221,0.5938358,-0.034334123,0.3989677,0.57657415,-0.05122718,0.4286962,0.57407606,-0.06486774,0.4249677,0.4497801,-0.019424278,0.3746236,0.5129845,-0.044980537,0.39755073,0.54832,-0.06281838,0.41700962,0.5340983,-0.074948765,0.45891008,0.45077878,-0.025752546,0.40339276,0.5319731,-0.045705575,0.42344847,0.56252587,-0.048632186,0.43981108,0.54524535,-0.049575552,0.49223137,0.47408667,-0.035605,0.43890843,0.5515129,-0.052344874,0.45086998,0.5790794,-0.042896766,0.46617073,0.56096417,-0.034616422,0.5230166,0.5117358,-0.048281413,0.47456527,0.565891,-0.05737655,0.4802887,0.58026737,-0.050112646,0.49563006,0.5661522,-0.04229659
ஞு,71,0.59531456,0.6071842,4.2868936e-07,0.5513828,0.5870774,-0.01843976,0.5191639,0.54365695,-0.031249564,0.53205115,0.52031356,-0.0434026,0.56548995,0.52235186,-0.05792719,0.5428172,0.4348671,-0.030165808,0.51710105,0.37150145,-0.04814442,0.49887088,0.3252657,-0.061769545,0.48252046,0.28625923,-0.07363847,0.5771907,0.43325546,-0.038891826,0.5751133,0.35652372,-0.055282116,0.56818753,0.3072582,-0.06962169,0.56039214,0.2661251,-0.080534056,0.605917,0.45753962,-0.049771868,0.6024149,0.41035604,-0.07384104,0.585713,0.37979135,-0.09459643,0.57308435,0.35296816,-0.10813719,0.6251527,0.49742395,-0.061326068,0.60512626,0.48990977,-0.08643675,0.5853399,0.50584185,-0.09757085,0.5716714,0.5201507,-0.10488021
ஒ,9,0.72813517,0.76244336,-5.4016624e-07,0.6490715,0.7242931,-0.021783907,0.5753155,0.6522601,-0.040086497,0.55535793,0.5730805,-0.060921345,0.60905796,0.55367297,-0.07576599,0.5957107,0.5058006,-0.011610806,0.56249994,0.4610806,-0.041081507,0.5642999,0.5174074,-0.051456973,0.5681693,0.55333084,-0.054370377,0.64545894,0.4879842,-0.017755589,0.6036974,0.4589272,-0.0612255,0.6168759,0.55121166,-0.07069706,0.631572,0.60237217,-0.06663453,0.7006957,0.48624438,-0.028916916,0.6563194,0.44051433,-0.07453579,0.6546808,0.5352479,-0.072283074,0.6614283,0.6069199,-0.056286067,0.7548898,0.4942716,-0.041587513,0.7463031,0.3932711,-0.069410734,0.74138755,0.3240476,-0.07613227,0.7350174,0.25702047,-0.07457992
டி,81,0.1603845,0.5297079,1.2480577e-07,0.20914592,0.5058363,-0.032633934,0.2576468,0.43459287,-0.05652737,0.30074504,0.3755185,-0.07938861,0.34618193,0.34427258,-0.10238877,0.20747244,0.3271647,-0.049061827,0.21244779,0.24431926,-0.079264686,0.21276656,0.18356404,-0.09499057,0.2113817,0.13135022,-0.10691671,0.15491655,0.32443738,-0.049713273,0.17061247,0.34973246,-0.08581661,0.17725435,0.41676548,-0.0856104,0.17641047,0.42378494,-0.081348926,0.10921537,0.3468896,-0.054307792,0.12465544,0.37935594,-0.09072521,0.1387932,0.43318844,-0.07693732,0.14333071,0.43592146,-0.06307639,0.06916796,0.378779,-0.06219089,0.0776427,0.39261442,-0.086391956,0.09411941,0.4344259,-0.07655765,0.100805365,0.44326928,-0.06567429
லௌ,186,0.24947469,0.41156018,6.543564e-07,0.24103297,0.46702826,-0.030008672,0.24587607,0.51823515,-0.06436469,0.2629462,0.551867,-0.09070494,0.28171578,0.5716093,-0.117540084,0.22482497,0.4260664,-0.118169755,0.2549219,0.49571082,-0.15732445,0.27377898,0.55012465,-0.17266993,0.2814026,0.57984656,-0.18002242,0.2425272,0.38230556,-0.11577825,0.28021315,0.4661183,-0.160552,0.29339725,0.53280574,-0.1715761,0.2941567,0.56580985,-0.17758517,0.2654701,0.3637485,-0.10924171,0.31171724,0.45431724,-0.14532404,0.32108292,0.5153247,-0.14799996,0.31641108,0.53669375,-0.14696014,0.2870663,0.36518204,-0.10275626,0.32146412,0.4346366,-0.12964445,0.32794064,0.4828684,-0.13455883,0.32526904,0.50299305,-0.13660394
மோ,149,0.1964947,0.5137782,7.935399e-08,0.28335327,0.50191236,-0.029265773,0.34214053,0.44397798,-0.051309835,0.37579417,0.38101664,-0.07092705,0.40997097,0.32892403,-0.09030063,0.3069124,0.3459392,-0.08131232,0.33529946,0.24999931,-0.12099296,0.3530592,0.19683364,-0.14346279,0.37064636,0.14561507,-0.16119447,0.25912744,0.3305863,-0.09207689,0.2482245,0.23554005,-0.15090188,0.24898052,0.16746879,-0.18082859,0.25481263,0.11122653,-0.20021552,0.21365583,0.3477877,-0.10233736,0.21732071,0.3557601,-0.16163385,0.23436737,0.41089922,-0.17672935,0.24961,0.44991067,-0.18172067,0.17830777,0.3865999,-0.11390373,0.15490481,0.39239222,-0.1643507,0.14843008,0.42138654,-0.17816661,0.14935416,0.43979704,-0.18412764
ப,127,0.19561426,0.59511817,-3.7269476e-08,0.24728811,0.5742599,-0.019844344,0.29072383,0.5262043,-0.03938588,0.31310776,0.48049587,-0.05876957,0.28954595,0.45083022,-0.078413524,0.27621526,0.39178932,-0.04157665,0.31689638,0.30358666,-0.061708294,0.34296858,0.25017378,-0.07314552,0.36092272,0.20326181,-0.083098926,0.24166285,0.38870794,-0.051587906,0.29288012,0.36747137,-0.08979959,0.30344224,0.43173695,-0.10514835,0.2971985,0.47405094,-0.11055295,0.20489678,0.4044363,-0.062128287,0.2440496,0.39082932,-0.099344775,0.2728197,0.4479861,-0.10824098,0.28393283,0.48813954,-0.109580785,0.16990374,0.43197787,-0.07342857,0.15496594,0.36456305,-0.09926474,0.1492645,0.3199166,-0.10790939,0.14123733,0.27527568,-0.11372525
ழே,206,0.7458083,0.7781288,6.05629e-07,0.67083246,0.71073514,-0.030449726,0.619313,0.60163075,-0.044901077,0.58322,0.5112828,-0.05728308,0.54989403,0.4425441,-0.07073919,0.6854351,0.4786498,-0.036504257,0.6816879,0.34847444,-0.06535165,0.6822844,0.27149865,-0.086733565,0.68596315,0.20376095,-0.10326035,0.7399099,0.47899717,-0.04462293,0.7525523,0.3405934,-0.070409104,0.76248884,0.25545543,-0.091252156,0.7727089,0.18248802,-0.10754012,0.78786916,0.5080065,-0.057207465,0.80643976,0.38343757,-0.08850344,0.81569964,0.3040707,-0.107648626,0.8224334,0.23285931,-0.121254995,0.8273934,0.55775636,-0.07203287,0.8626107,0.4804404,-0.10510081,0.8813958,0.42074722,-0.1201158,0.8964645,0.36084837,-0.12987128
மீ,142,0.23051693,0.5060181,6.149016e-08,0.30754286,0.510865,-0.036158066,0.3775009,0.46191525,-0.045805976,0.4138218,0.39821362,-0.050755262,0.44725394,0.34650952,-0.053932276,0.34105623,0.3523303,-0.05518672,0.37667423,0.24827757,-0.07380397,0.3946429,0.20060264,-0.08090126,0.41159928,0.15615553,-0.08635325,0.2917575,0.33540386,-0.054989934,0.2889681,0.23235095,-0.08060316,0.2985767,0.17024459,-0.09699312,0.30911207,0.118424445,-0.10825485,0.24895048,0.3466561,-0.057202745,0.26296937,0.3569378,-0.09600838,0.27915195,0.411792,-0.11401974,0.29259843,0.4454119,-0.120690815,0.21580084,0.3778502,-0.061590772,0.22808377,0.40432388,-0.09639671,0.2439745,0.44912,-0.10942242,0.25585353,0.48495856,-0.11488607
நூ,120,0.7108927,0.6172406,3.668524e-07,0.6504498,0.5983182,-0.024732113,0.60447335,0.5290885,-0.034150727,0.58040804,0.4588713,-0.03817252,0.55414504,0.4049175,-0.043154825,0.6462967,0.43912253,-0.04629109,0.61451244,0.35767108,-0.066428766,0.59430414,0.30040956,-0.07894666,0.57716066,0.25041908,-0.0893742,0.6879985,0.42694017,-0.050849155,0.68299085,0.3250858,-0.07263288,0.6826329,0.25299966,-0.08614784,0.6803282,0.19595481,-0.09577443,0.7273712,0.43893483,-0.056830738,0.7356588,0.3515405,-0.08862616,0.73315096,0.2842489,-0.10837283,0.7294489,0.23163697,-0.12073463,0.7629575,0.4698413,-0.06296373,0.7651166,0.43571433,-0.096761934,0.75414133,0.4715502,-0.10556347,0.7451659,0.5118019,-0.110080905
நி,117,0.15208873,0.53831303,3.2779118e-07,0.1917031,0.5407467,-0.03919683,0.23522377,0.52043223,-0.07269616,0.2411516,0.4835098,-0.10310255,0.20865107,0.45913053,-0.13200097,0.21214336,0.37423548,-0.073567346,0.2223538,0.28486618,-0.11682862,0.23153967,0.21822847,-0.14067279,0.23738734,0.16237819,-0.15726557,0.15697484,0.36016738,-0.075820655,0.16916324,0.39105377,-0.13039826,0.17274058,0.4608632,-0.13746648,0.17772119,0.49203756,-0.13364033,0.11177952,0.3783717,-0.08110213,0.13545342,0.4470823,-0.124827094,0.14806014,0.49400175,-0.11174514,0.15370359,0.5001904,-0.096407495,0.07472873,0.41207802,-0.090909675,0.095442496,0.47553882,-0.11962199,0.11216111,0.512774,-0.11252385,0.1225546,0.5099098,-0.102224454
மோ,149,0.2312712,0.69140327,2.9456183e-07,0.30954835,0.63880754,-0.023281258,0.35024813,0.5650822,-0.047965247,0.3919103,0.5023192,-0.07211106,0.43246073,0.4580045,-0.09687683,0.3024165,0.45618033,-0.07491684,0.31002378,0.34095716,-0.112965606,0.30566776,0.27504957,-0.13618428,0.30130765,0.21294096,-0.15576628,0.25361133,0.46016654,-0.0906313,0.22116376,0.33310854,-0.14622031,0.21088281,0.24886242,-0.18162237,0.20732534,0.17728445,-0.20783131,0.21114583,0.49752486,-0.10502046,0.18872592,0.4026239,-0.16041015,0.22165287,0.4176872,-0.17855991,0.2566772,0.43966684,-0.18646558,0.18303221,0.551149,-0.11973763,0.1423794,0.4790309,-0.16905072,0.1183193,0.42943004,-0.18946232,0.098512515,0.37877494,-0.20181628
ஞி,69,0.3376096,0.5624038,-3.5322805e-07,0.39588323,0.5264986,-0.016135242,0.44595,0.43293118,-0.02990748,0.4716732,0.35845184,-0.044402763,0.43524107,0.33478922,-0.055836752,0.4014977,0.34620798,0.004804022,0.41756055,0.29014754,-0.020834526,0.42197698,0.3503301,-0.044349,0.41893625,0.39690325,-0.058224753,0.3672228,0.33530813,-0.0055709677,0.39425382,0.25701055,-0.047572825,0.40983304,0.32762256,-0.07080712,0.42035565,0.38777715,-0.073386095,0.3284573,0.33576196,-0.020963555,0.34676272,0.2429967,-0.048754256,0.36586428,0.18101466,-0.06844904,0.3784623,0.1199964,-0.07640363,0.29121366,0.34987882,-0.037247904,0.28504264,0.26993287,-0.044728864,0.2762293,0.22293979,-0.04556903,0.26445082,0.17314048,-0.04753181
மீ,142,0.17758083,0.7835102,4.789073e-07,0.26707876,0.78663796,-0.027333783,0.32507145,0.7325006,-0.04341205,0.3529439,0.65750563,-0.059068136,0.3694659,0.5874385,-0.073534794,0.32796326,0.6399365,-0.034723043,0.36183667,0.57792413,-0.07074488,0.35623866,0.58011067,-0.092996635,0.3503994,0.59439224,-0.10529142,0.29025263,0.59822667,-0.041217037,0.32188296,0.4973038,-0.084849246,0.34899035,0.42289183,-0.11722044,0.36779213,0.37098965,-0.13767257,0.23958448,0.5870807,-0.050181307,0.2505491,0.5107985,-0.10131958,0.2373013,0.50871444,-0.11801376,0.23063032,0.5180795,-0.11963723,0.18892358,0.5994308,-0.059564933,0.18176973,0.5402279,-0.0987342,0.17002064,0.5300048,-0.106313914,0.16620426,0.52287245,-0.10577994
மா,140,0.1857782,0.6934538,3.9836127e-07,0.2647426,0.62980443,-0.045180555,0.32140073,0.51857764,-0.06255654,0.35545492,0.42446804,-0.07858358,0.38631123,0.3584854,-0.093108065,0.22560617,0.39155093,-0.046365216,0.22816613,0.25441182,-0.07756521,0.22600041,0.17770375,-0.09566027,0.2193502,0.108415484,-0.10766739,0.16930906,0.39285532,-0.04806992,0.15718657,0.25968564,-0.090402186,0.14892799,0.16932139,-0.11499399,0.13604704,0.085341334,-0.12985007,0.12096931,0.42290294,-0.054683067,0.08859752,0.31575364,-0.10649063,0.10829147,0.3798185,-0.11444115,0.12670068,0.43357685,-0.10820267,0.074509084,0.47264895,-0.06575732,0.04325071,0.3803836,-0.105110966,0.023624912,0.31777918,-0.11759207,0.005915597,0.2542968,-0.12175365
சீ,58,0.15684023,0.76095974,4.3383162e-07,0.22883192,0.76111233,-0.07420936,0.29335034,0.7241429,-0.12864381,0.3200819,0.6914222,-0.17656283,0.28845146,0.65796375,-0.22425333,0.31559265,0.5316828,-0.104444034,0.34047604,0.44757074,-0.16991165,0.33541793,0.45830572,-0.21688125,0.3210764,0.46662715,-0.24494682,0.26028085,0.51052034,-0.10211125,0.27237457,0.3735198,-0.15539594,0.27539468,0.29752824,-0.19657561,0.27787822,0.22265735,-0.22652446,0.20289189,0.52336186,-0.10626735,0.21095449,0.387905,-0.15281866,0.21740068,0.31190962,-0.18547353,0.22624859,0.23809978,-0.20788273,0.14586073,0.55657655,-0.115940355,0.15004855,0.45370883,-0.14936079,0.15492174,0.39116737,-0.16713798,0.16639489,0.32520443,-0.18134513
